,Bar_Time_UNIX,open,high,low,close,volume,Bar_Time_UTC_String
0,1639567800000,15880.0,15880.3,15862.4,15874.6,0,2021-12-15T11:30:00Z
1,1639568700000,15874.6,15891.5,15873.4,15887.9,0,2021-12-15T11:45:00Z
2,1639569600000,15887.9,15911.0,15887.6,15908.8,0,2021-12-15T12:00:00Z
3,1639570500000,15908.8,15916.6,15899.0,15916.0,0,2021-12-15T12:15:00Z
4,1639571400000,15916.0,15923.4,15911.6,15918.0,0,2021-12-15T12:30:00Z
5,1639572300000,15918.0,15926.1,15902.9,15905.6,0,2021-12-15T12:45:00Z
6,1639573200000,15905.6,15919.6,15894.5,15916.3,0,2021-12-15T13:00:00Z
7,1639574100000,15916.3,15937.0,15914.0,15929.5,0,2021-12-15T13:15:00Z
8,1622114100000,13655.2,13660.0,13649.8,13650.3,0,2021-05-27T11:15:00Z
9,1622115000000,13650.3,13653.8,13637.7,13642.3,0,2021-05-27T11:30:00Z
10,1622115900000,13642.3,13672.5,13642.3,13670.5,0,2021-05-27T11:45:00Z
11,1622116800000,13670.5,13685.3,13649.2,13654.6,0,2021-05-27T12:00:00Z
12,1622117700000,13654.6,13655.2,13634.6,13644.5,0,2021-05-27T12:15:00Z
13,1622118600000,13644.5,13671.6,13626.0,13646.5,0,2021-05-27T12:30:00Z
14,1622119500000,13646.5,13667.7,13642.3,13665.3,0,2021-05-27T12:45:00Z
15,1622120400000,13665.3,13684.8,13662.7,13682.7,0,2021-05-27T13:00:00Z
16,1622121300000,13682.7,13701.7,13678.8,13688.3,0,2021-05-27T13:15:00Z
17,1622122200000,13688.3,13698.2,13656.5,13665.3,0,2021-05-27T13:30:00Z
18,1622123100000,13665.3,13677.5,13647.2,13659.1,0,2021-05-27T13:45:00Z
19,1622124000000,13659.1,13688.8,13650.1,13683.2,0,2021-05-27T14:00:00Z
20,1622124900000,13683.2,13705.3,13680.8,13697.7,0,2021-05-27T14:15:00Z
21,1622125800000,13697.7,13725.2,13697.7,13721.7,0,2021-05-27T14:30:00Z
22,1622126700000,13721.7,13723.2,13680.7,13688.2,0,2021-05-27T14:45:00Z
23,1622127600000,13688.2,13710.7,13683.0,13707.7,0,2021-05-27T15:00:00Z
24,1622128500000,13707.7,13714.8,13695.6,13695.6,0,2021-05-27T15:15:00Z
25,1622129400000,13695.6,13706.8,13683.3,13704.8,0,2021-05-27T15:30:00Z
26,1622130300000,13704.8,13715.5,13693.5,13713.0,0,2021-05-27T15:45:00Z
27,1622131200000,13713.0,13717.7,13703.5,13714.7,0,2021-05-27T16:00:00Z
28,1622132100000,13714.7,13717.6,13707.3,13707.8,0,2021-05-27T16:15:00Z
29,1622133000000,13707.8,13710.1,13700.1,13704.5,0,2021-05-27T16:30:00Z
30,1622133900000,13704.5,13708.1,13695.8,13707.7,0,2021-05-27T16:45:00Z
31,1622134800000,13707.7,13714.8,13703.1,13709.6,0,2021-05-27T17:00:00Z
32,1622135700000,13709.6,13715.2,13702.0,13702.7,0,2021-05-27T17:15:00Z
33,1622136600000,13702.7,13707.5,13683.8,13694.5,0,2021-05-27T17:30:00Z
34,1622137500000,13694.5,13698.5,13687.3,13691.5,0,2021-05-27T17:45:00Z
35,1622138400000,13691.5,13693.0,13665.1,13666.0,0,2021-05-27T18:00:00Z
36,1622139300000,13666.0,13673.0,13655.2,13671.3,0,2021-05-27T18:15:00Z
37,1622140200000,13671.3,13672.6,13662.5,13667.7,0,2021-05-27T18:30:00Z
38,1622141100000,13667.7,13678.1,13661.3,13669.3,0,2021-05-27T18:45:00Z
39,1622142000000,13669.3,13671.8,13652.0,13666.2,0,2021-05-27T19:00:00Z
40,1622142900000,13666.2,13668.8,13656.6,13661.8,0,2021-05-27T19:15:00Z
41,1622143800000,13661.8,13672.8,13652.2,13663.0,0,2021-05-27T19:30:00Z
42,1622144700000,13663.0,13683.2,13653.2,13657.2,0,2021-05-27T19:45:00Z
43,1622145600000,13657.2,13690.6,13655.2,13685.6,0,2021-05-27T20:00:00Z
44,1622146500000,13685.6,13685.6,13685.2,13685.3,0,2021-05-27T20:15:00Z
45,1622147400000,13685.3,13692.8,13680.3,13692.3,0,2021-05-27T20:30:00Z
46,1622148300000,13692.3,13698.3,13691.8,13697.6,0,2021-05-27T20:45:00Z
47,1622152800000,13697.6,13702.1,13696.0,13697.4,0,2021-05-27T22:00:00Z
48,1622153700000,13697.4,13697.9,13690.1,13692.4,0,2021-05-27T22:15:00Z
49,1622154600000,13692.4,13694.6,13692.0,13693.2,0,2021-05-27T22:30:00Z
50,1622155500000,13693.2,13696.7,13692.9,13696.5,0,2021-05-27T22:45:00Z
51,1622156400000,13696.5,13696.9,13692.0,13692.4,0,2021-05-27T23:00:00Z
52,1622157300000,13692.4,13695.0,13687.6,13694.7,0,2021-05-27T23:15:00Z
53,1622158200000,13694.7,13711.4,13694.7,13710.6,0,2021-05-27T23:30:00Z
54,1622159100000,13710.6,13712.9,13707.1,13707.5,0,2021-05-27T23:45:00Z
55,1622160000000,13707.5,13717.0,13703.9,13714.4,0,2021-05-28T00:00:00Z
56,1622160900000,13714.4,13720.4,13713.0,13716.2,0,2021-05-28T00:15:00Z
57,1622161800000,13716.2,13717.7,13711.5,13712.7,0,2021-05-28T00:30:00Z
58,1622162700000,13712.7,13714.6,13709.1,13709.2,0,2021-05-28T00:45:00Z
59,1622163600000,13709.2,13711.9,13697.5,13699.1,0,2021-05-28T01:00:00Z
60,1622164500000,13699.1,13700.5,13692.5,13697.5,0,2021-05-28T01:15:00Z
61,1622165400000,13697.5,13702.7,13695.5,13699.9,0,2021-05-28T01:30:00Z
62,1622166300000,13699.9,13704.5,13691.1,13695.0,0,2021-05-28T01:45:00Z
63,1622167200000,13695.0,13701.6,13693.5,13698.1,0,2021-05-28T02:00:00Z
64,1622168100000,13698.1,13700.0,13689.5,13690.2,0,2021-05-28T02:15:00Z
65,1622169000000,13690.2,13697.0,13689.7,13696.2,0,2021-05-28T02:30:00Z
66,1622169900000,13696.2,13697.7,13691.6,13697.4,0,2021-05-28T02:45:00Z
67,1622170800000,13697.4,13702.6,13697.4,13702.0,0,2021-05-28T03:00:00Z
68,1622171700000,13702.0,13703.2,13700.2,13700.6,0,2021-05-28T03:15:00Z
69,1622172600000,13700.6,13702.0,13698.4,13700.7,0,2021-05-28T03:30:00Z
70,1622173500000,13700.7,13707.0,13700.7,13705.4,0,2021-05-28T03:45:00Z
71,1622174400000,13705.4,13706.2,13701.1,13702.4,0,2021-05-28T04:00:00Z
72,1622175300000,13702.4,13703.2,13695.0,13696.6,0,2021-05-28T04:15:00Z
73,1622176200000,13696.6,13699.1,13695.0,13697.2,0,2021-05-28T04:30:00Z
74,1622177100000,13697.2,13701.7,13696.9,13701.4,0,2021-05-28T04:45:00Z
75,1622178000000,13701.4,13706.4,13698.4,13698.6,0,2021-05-28T05:00:00Z
76,1622178900000,13698.6,13699.9,13690.5,13691.0,0,2021-05-28T05:15:00Z
77,1622179800000,13691.0,13691.0,13681.7,13682.2,0,2021-05-28T05:30:00Z
78,1622180700000,13682.2,13683.6,13676.9,13680.2,0,2021-05-28T05:45:00Z
79,1622181600000,13680.2,13680.6,13673.1,13678.9,0,2021-05-28T06:00:00Z
80,1622182500000,13678.9,13680.7,13667.4,13671.5,0,2021-05-28T06:15:00Z
81,1622183400000,13671.5,13675.9,13667.4,13672.9,0,2021-05-28T06:30:00Z
82,1622184300000,13672.9,13680.4,13672.7,13680.0,0,2021-05-28T06:45:00Z
83,1622185200000,13680.0,13683.6,13671.7,13683.6,0,2021-05-28T07:00:00Z
84,1622186100000,13683.6,13687.2,13680.1,13682.9,0,2021-05-28T07:15:00Z
85,1622187000000,13682.9,13690.2,13680.0,13689.9,0,2021-05-28T07:30:00Z
86,1622187900000,13689.9,13695.6,13685.9,13690.1,0,2021-05-28T07:45:00Z
87,1622188800000,13690.1,13704.6,13690.0,13699.2,0,2021-05-28T08:00:00Z
88,1622189700000,13699.2,13703.2,13696.0,13698.2,0,2021-05-28T08:15:00Z
89,1622190600000,13698.2,13702.4,13697.2,13700.5,0,2021-05-28T08:30:00Z
90,1622191500000,13700.5,13702.2,13697.2,13702.0,0,2021-05-28T08:45:00Z
91,1622192400000,13702.0,13703.5,13696.5,13700.4,0,2021-05-28T09:00:00Z
92,1622193300000,13700.4,13712.5,13699.6,13711.7,0,2021-05-28T09:15:00Z
93,1622194200000,13711.7,13719.0,13711.0,13718.4,0,2021-05-28T09:30:00Z
94,1622195100000,13718.4,13719.2,13710.0,13714.9,0,2021-05-28T09:45:00Z
95,1622196000000,13714.9,13719.1,13711.4,13716.5,0,2021-05-28T10:00:00Z
96,1622196900000,13716.5,13717.6,13712.6,13714.9,0,2021-05-28T10:15:00Z
97,1622197800000,13714.9,13717.0,13710.2,13714.0,0,2021-05-28T10:30:00Z
98,1622198700000,13714.0,13730.4,13713.5,13730.4,0,2021-05-28T10:45:00Z
99,1622199600000,13730.4,13730.4,13718.7,13721.1,0,2021-05-28T11:00:00Z
100,1622200500000,13721.1,13723.0,13714.0,13718.4,0,2021-05-28T11:15:00Z
101,1622201400000,13718.4,13719.9,13713.9,13717.1,0,2021-05-28T11:30:00Z
102,1622202300000,13717.1,13721.2,13715.1,13718.2,0,2021-05-28T11:45:00Z
103,1622203200000,13718.2,13719.5,13700.7,13703.2,0,2021-05-28T12:00:00Z
104,1622204100000,13703.2,13708.2,13694.9,13701.6,0,2021-05-28T12:15:00Z
105,1622205000000,13701.6,13710.1,13691.7,13700.4,0,2021-05-28T12:30:00Z
106,1622205900000,13700.4,13700.9,13684.7,13691.1,0,2021-05-28T12:45:00Z
107,1622206800000,13691.1,13695.9,13688.9,13690.9,0,2021-05-28T13:00:00Z
108,1622207700000,13690.9,13708.2,13689.4,13708.1,0,2021-05-28T13:15:00Z
109,1622208600000,13708.1,13744.1,13700.6,13731.5,0,2021-05-28T13:30:00Z
110,1622209500000,13731.5,13738.1,13707.2,13727.9,0,2021-05-28T13:45:00Z
111,1622210400000,13727.9,13737.1,13711.2,13727.4,0,2021-05-28T14:00:00Z
112,1622211300000,13727.4,13732.7,13699.6,13702.2,0,2021-05-28T14:15:00Z
113,1622212200000,13702.2,13735.4,13702.0,13728.7,0,2021-05-28T14:30:00Z
114,1622213100000,13728.7,13730.3,13714.9,13719.3,0,2021-05-28T14:45:00Z
115,1622214000000,13719.3,13729.8,13712.5,13725.7,0,2021-05-28T15:00:00Z
116,1622214900000,13725.7,13732.9,13722.7,13728.9,0,2021-05-28T15:15:00Z
117,1622215800000,13728.9,13750.8,13728.4,13749.7,0,2021-05-28T15:30:00Z
118,1622216700000,13749.7,13754.3,13745.7,13753.5,0,2021-05-28T15:45:00Z
119,1622217600000,13753.5,13767.8,13752.2,13760.9,0,2021-05-28T16:00:00Z
120,1622218500000,13760.9,13764.8,13754.0,13755.7,0,2021-05-28T16:15:00Z
121,1622219400000,13755.7,13764.3,13752.7,13763.3,0,2021-05-28T16:30:00Z
122,1622220300000,13763.3,13765.0,13755.5,13761.0,0,2021-05-28T16:45:00Z
123,1622221200000,13761.0,13765.4,13748.0,13750.0,0,2021-05-28T17:00:00Z
124,1622222100000,13750.0,13751.4,13727.4,13728.2,0,2021-05-28T17:15:00Z
125,1622223000000,13728.2,13739.0,13718.5,13722.5,0,2021-05-28T17:30:00Z
126,1622223900000,13722.5,13723.8,13711.2,13720.7,0,2021-05-28T17:45:00Z
127,1622224800000,13720.7,13725.3,13711.8,13716.8,0,2021-05-28T18:00:00Z
128,1622225700000,13716.8,13733.8,13714.7,13733.7,0,2021-05-28T18:15:00Z
129,1622226600000,13733.7,13738.3,13728.0,13736.7,0,2021-05-28T18:30:00Z
130,1622227500000,13736.7,13742.9,13733.2,13736.3,0,2021-05-28T18:45:00Z
131,1622228400000,13736.3,13737.0,13717.2,13722.3,0,2021-05-28T19:00:00Z
132,1622229300000,13722.3,13730.8,13719.0,13727.8,0,2021-05-28T19:15:00Z
133,1622230200000,13727.8,13734.8,13718.3,13719.5,0,2021-05-28T19:30:00Z
134,1622231100000,13719.5,13725.8,13686.8,13695.9,0,2021-05-28T19:45:00Z
135,1622232000000,13695.9,13703.7,13694.5,13697.9,0,2021-05-28T20:00:00Z
136,1622412000000,13697.9,13720.8,13697.9,13712.7,0,2021-05-30T22:00:00Z
137,1622412900000,13712.7,13718.3,13710.5,13718.0,0,2021-05-30T22:15:00Z
138,1622413800000,13718.0,13718.2,13712.5,13713.7,0,2021-05-30T22:30:00Z
139,1622414700000,13713.7,13720.5,13713.5,13716.5,0,2021-05-30T22:45:00Z
140,1622415600000,13716.5,13721.8,13716.2,13717.9,0,2021-05-30T23:00:00Z
141,1622416500000,13717.9,13723.8,13717.8,13721.5,0,2021-05-30T23:15:00Z
142,1622417400000,13721.5,13722.9,13711.2,13712.0,0,2021-05-30T23:30:00Z
143,1622418300000,13712.0,13720.4,13708.4,13716.5,0,2021-05-30T23:45:00Z
144,1622419200000,13716.5,13722.3,13709.7,13716.2,0,2021-05-31T00:00:00Z
145,1622420100000,13716.2,13720.0,13704.2,13708.9,0,2021-05-31T00:15:00Z
146,1622421000000,13708.9,13713.7,13705.0,13707.3,0,2021-05-31T00:30:00Z
147,1622421900000,13707.3,13712.9,13704.7,13711.5,0,2021-05-31T00:45:00Z
148,1622422800000,13711.5,13716.3,13705.3,13710.0,0,2021-05-31T01:00:00Z
149,1622423700000,13710.0,13713.3,13704.7,13705.7,0,2021-05-31T01:15:00Z
150,1622424600000,13705.7,13706.9,13696.2,13701.8,0,2021-05-31T01:30:00Z
151,1622425500000,13701.8,13710.9,13698.8,13708.9,0,2021-05-31T01:45:00Z
152,1622426400000,13708.9,13713.8,13699.0,13704.7,0,2021-05-31T02:00:00Z
153,1622427300000,13704.7,13709.5,13703.4,13708.5,0,2021-05-31T02:15:00Z
154,1622428200000,13708.5,13708.9,13702.5,13705.0,0,2021-05-31T02:30:00Z
155,1622429100000,13705.0,13707.8,13702.8,13705.5,0,2021-05-31T02:45:00Z
156,1622430000000,13705.5,13706.0,13697.4,13701.7,0,2021-05-31T03:00:00Z
157,1622430900000,13701.7,13702.4,13694.9,13696.2,0,2021-05-31T03:15:00Z
158,1622431800000,13696.2,13701.5,13695.2,13700.5,0,2021-05-31T03:30:00Z
159,1622432700000,13700.5,13702.5,13700.5,13702.2,0,2021-05-31T03:45:00Z
160,1622433600000,13702.2,13703.3,13701.2,13701.4,0,2021-05-31T04:00:00Z
161,1622434500000,13701.4,13703.5,13700.3,13701.8,0,2021-05-31T04:15:00Z
162,1622435400000,13701.8,13702.4,13698.7,13698.9,0,2021-05-31T04:30:00Z
163,1622436300000,13698.9,13700.4,13697.9,13699.5,0,2021-05-31T04:45:00Z
164,1622437200000,13699.5,13705.9,13698.2,13702.4,0,2021-05-31T05:00:00Z
165,1622438100000,13702.4,13703.3,13698.2,13700.5,0,2021-05-31T05:15:00Z
166,1622439000000,13700.5,13702.0,13698.5,13700.9,0,2021-05-31T05:30:00Z
167,1622439900000,13700.9,13704.4,13699.4,13701.7,0,2021-05-31T05:45:00Z
168,1622440800000,13701.7,13703.8,13698.0,13702.0,0,2021-05-31T06:00:00Z
169,1622441700000,13702.0,13703.5,13699.2,13701.2,0,2021-05-31T06:15:00Z
170,1622442600000,13701.2,13704.9,13697.8,13698.0,0,2021-05-31T06:30:00Z
171,1622443500000,13698.0,13702.4,13698.0,13701.3,0,2021-05-31T06:45:00Z
172,1622444400000,13701.3,13707.2,13700.4,13707.2,0,2021-05-31T07:00:00Z
173,1622445300000,13707.2,13716.3,13705.0,13707.3,0,2021-05-31T07:15:00Z
174,1622446200000,13707.3,13707.9,13701.5,13702.9,0,2021-05-31T07:30:00Z
175,1622447100000,13702.9,13702.9,13694.8,13698.3,0,2021-05-31T07:45:00Z
176,1622448000000,13698.3,13698.4,13684.2,13691.2,0,2021-05-31T08:00:00Z
177,1622448900000,13691.2,13696.0,13689.9,13692.9,0,2021-05-31T08:15:00Z
178,1622449800000,13692.9,13697.3,13690.5,13691.3,0,2021-05-31T08:30:00Z
179,1622450700000,13691.3,13692.3,13676.4,13677.0,0,2021-05-31T08:45:00Z
180,1622451600000,13677.0,13686.5,13677.0,13685.8,0,2021-05-31T09:00:00Z
181,1622452500000,13685.8,13687.7,13683.0,13687.2,0,2021-05-31T09:15:00Z
182,1622453400000,13687.2,13687.7,13679.4,13683.3,0,2021-05-31T09:30:00Z
183,1622454300000,13683.3,13685.9,13665.2,13673.4,0,2021-05-31T09:45:00Z
184,1622455200000,13673.4,13679.7,13672.9,13678.4,0,2021-05-31T10:00:00Z
185,1622456100000,13678.4,13681.0,13670.7,13671.4,0,2021-05-31T10:15:00Z
186,1622457000000,13671.4,13678.7,13661.7,13677.3,0,2021-05-31T10:30:00Z
187,1622457900000,13677.3,13683.2,13676.8,13682.9,0,2021-05-31T10:45:00Z
188,1622458800000,13682.9,13684.2,13678.7,13679.4,0,2021-05-31T11:00:00Z
189,1622459700000,13679.4,13681.3,13672.5,13677.8,0,2021-05-31T11:15:00Z
190,1622460600000,13677.8,13680.5,13675.3,13678.0,0,2021-05-31T11:30:00Z
191,1622461500000,13678.0,13680.3,13674.8,13677.0,0,2021-05-31T11:45:00Z
192,1622462400000,13677.0,13677.2,13668.3,13675.3,0,2021-05-31T12:00:00Z
193,1622463300000,13675.3,13681.7,13671.3,13678.7,0,2021-05-31T12:15:00Z
194,1622464200000,13678.7,13687.4,13677.2,13684.9,0,2021-05-31T12:30:00Z
195,1622465100000,13684.9,13685.2,13680.9,13681.9,0,2021-05-31T12:45:00Z
196,1622466000000,13681.9,13683.0,13675.3,13676.5,0,2021-05-31T13:00:00Z
197,1622466900000,13676.5,13682.7,13676.0,13681.7,0,2021-05-31T13:15:00Z
198,1622467800000,13681.7,13684.3,13673.4,13675.7,0,2021-05-31T13:30:00Z
199,1622468700000,13675.7,13679.4,13671.0,13677.2,0,2021-05-31T13:45:00Z
200,1622469600000,13677.2,13678.4,13673.3,13674.2,0,2021-05-31T14:00:00Z
201,1622470500000,13674.2,13674.7,13668.3,13673.2,0,2021-05-31T14:15:00Z
202,1622471400000,13673.2,13675.3,13670.5,13673.7,0,2021-05-31T14:30:00Z
203,1622472300000,13673.7,13674.9,13666.0,13667.4,0,2021-05-31T14:45:00Z
204,1622473200000,13667.4,13671.7,13666.4,13670.4,0,2021-05-31T15:00:00Z
205,1622474100000,13670.4,13671.5,13666.9,13667.9,0,2021-05-31T15:15:00Z
206,1622475000000,13667.9,13674.8,13667.9,13673.7,0,2021-05-31T15:30:00Z
207,1622475900000,13673.7,13677.7,13671.0,13675.0,0,2021-05-31T15:45:00Z
208,1622476800000,13675.0,13678.8,13674.9,13677.0,0,2021-05-31T16:00:00Z
209,1622477700000,13677.0,13678.4,13656.0,13662.4,0,2021-05-31T16:15:00Z
210,1622478600000,13662.4,13665.5,13657.8,13665.0,0,2021-05-31T16:30:00Z
211,1622479500000,13665.0,13665.2,13658.5,13658.9,0,2021-05-31T16:45:00Z
212,1622480400000,13658.9,13659.0,13658.9,13659.0,0,2021-05-31T17:00:00Z
213,1622498400000,13659.0,13685.0,13659.0,13680.3,0,2021-05-31T22:00:00Z
214,1622499300000,13680.3,13686.3,13679.0,13684.5,0,2021-05-31T22:15:00Z
215,1622500200000,13684.5,13687.9,13683.7,13687.5,0,2021-05-31T22:30:00Z
216,1622501100000,13687.5,13688.2,13683.7,13686.7,0,2021-05-31T22:45:00Z
217,1622502000000,13686.7,13687.5,13682.3,13685.0,0,2021-05-31T23:00:00Z
218,1622502900000,13685.0,13690.3,13683.9,13690.0,0,2021-05-31T23:15:00Z
219,1622503800000,13690.0,13693.2,13685.7,13693.0,0,2021-05-31T23:30:00Z
220,1622504700000,13693.0,13693.5,13688.0,13690.8,0,2021-05-31T23:45:00Z
221,1622505600000,13690.8,13696.3,13679.8,13682.5,0,2021-06-01T00:00:00Z
222,1622506500000,13682.5,13691.2,13681.4,13690.7,0,2021-06-01T00:15:00Z
223,1622507400000,13690.7,13698.9,13690.7,13694.0,0,2021-06-01T00:30:00Z
224,1622508300000,13694.0,13698.4,13693.0,13695.4,0,2021-06-01T00:45:00Z
225,1622509200000,13695.4,13703.4,13694.4,13698.7,0,2021-06-01T01:00:00Z
226,1622510100000,13698.7,13702.4,13689.8,13692.3,0,2021-06-01T01:15:00Z
227,1622511000000,13692.3,13692.3,13677.0,13687.4,0,2021-06-01T01:30:00Z
228,1622511900000,13687.4,13693.5,13687.0,13689.2,0,2021-06-01T01:45:00Z
229,1622512800000,13689.2,13699.9,13688.4,13696.4,0,2021-06-01T02:00:00Z
230,1622513700000,13696.4,13697.0,13682.7,13686.4,0,2021-06-01T02:15:00Z
231,1622514600000,13686.4,13686.4,13678.8,13682.7,0,2021-06-01T02:30:00Z
232,1622515500000,13682.7,13687.7,13681.0,13683.0,0,2021-06-01T02:45:00Z
233,1622516400000,13683.0,13686.2,13681.2,13685.3,0,2021-06-01T03:00:00Z
234,1622517300000,13685.3,13695.7,13685.3,13694.5,0,2021-06-01T03:15:00Z
235,1622518200000,13694.5,13697.4,13692.0,13692.0,0,2021-06-01T03:30:00Z
236,1622519100000,13692.0,13695.5,13690.2,13691.8,0,2021-06-01T03:45:00Z
237,1622520000000,13691.8,13696.4,13691.3,13695.4,0,2021-06-01T04:00:00Z
238,1622520900000,13695.4,13695.7,13689.9,13692.3,0,2021-06-01T04:15:00Z
239,1622521800000,13692.3,13693.7,13688.0,13692.9,0,2021-06-01T04:30:00Z
240,1622522700000,13692.9,13700.8,13692.7,13698.8,0,2021-06-01T04:45:00Z
241,1622523600000,13698.8,13700.8,13696.2,13697.0,0,2021-06-01T05:00:00Z
242,1622524500000,13697.0,13700.0,13695.9,13696.2,0,2021-06-01T05:15:00Z
243,1622525400000,13696.2,13702.8,13695.7,13698.7,0,2021-06-01T05:30:00Z
244,1622526300000,13698.7,13699.7,13692.5,13695.2,0,2021-06-01T05:45:00Z
245,1622527200000,13695.2,13702.0,13691.5,13696.4,0,2021-06-01T06:00:00Z
246,1622528100000,13696.4,13702.7,13694.9,13695.8,0,2021-06-01T06:15:00Z
247,1622529000000,13695.8,13714.7,13693.7,13711.9,0,2021-06-01T06:30:00Z
248,1622529900000,13711.9,13718.8,13708.3,13710.9,0,2021-06-01T06:45:00Z
249,1622530800000,13710.9,13719.5,13700.8,13705.2,0,2021-06-01T07:00:00Z
